,text,label,polarity,textblob_polarity,textblob_sentiment,textblob_assessments,lm_polarity,lm,textblob
8687,Is Home Depot Stock a Buy?,2,0,0,0.0,[],1,0,1
8688,Is Honda Motor Co Ltd  (HMC) A Good Stock To Buy?,2,0,1,0.7,"[('good', 0.7)]",1,0,0
8689,"Is IDACORP, Inc. (NYSE:IDA) Excessively Paying Its CEO?",2,0,-1,-0.25,"[('excessively', -0.25)]",-1,0,0
8690,Is Ilika plc's (LON:IKA) CEO Overpaid Relative To Its Peers?,2,0,0,0.0,"[('relative', 0.0)]",-1,0,1
8691,Is Imerys S.A. (EPA:NK) A Strong Dividend Stock?,2,0,1,0.4333333333333333,"[('strong', 0.4333333333333333)]",1,0,0
8692,Is Imperial Oil Limited's (TSE:IMO) ROE Of 11% Impressive?,2,0,1,0.4642857142857143,"[('limited', -0.07142857142857142), ('impressive', 1.0)]",-1,0,0
8693,Is Industrial Logistics Properties Trust (ILPT) A Good Stock To Buy?,2,0,1,0.7,"[('good', 0.7)]",1,0,0
8694,Is INTL Fcstone Inc (INTL) A Good Stock To Buy?,2,0,1,0.7,"[('good', 0.7)]",1,0,0
8695,Is Invacare Corporation (IVC) Going to Burn These Hedge Funds?,2,0,0,0.0,[],0,1,1
8696,Is IQE (LON:IQE) Using Too Much Debt?,2,0,1,0.2,"[('much', 0.2)]",0,1,0
8697,Is iRobot Corporation (IRBT) Going To Burn These Hedge Funds ?,2,0,0,0.0,[],0,1,1
8698,Is iRobot Corporation's (NASDAQ:IRBT) ROE Of 13% Impressive?,2,0,1,1.0,"[('impressive', 1.0)]",-1,0,0
8699,Is Irsa Inversiones y Rprsntcins SA  (IRS) A Good Stock To Buy?,2,0,1,0.7,"[('good', 0.7)]",1,0,0
8700,"Is It Smart To Buy The TJX Companies, Inc. (NYSE:TJX) Before It Goes Ex-Dividend?",2,0,1,0.21428571428571427,"[('smart', 0.21428571428571427)]",0,1,0
8701,Is It Too Late To Consider Buying Atlantic Power Corporation (TSE:ATP)?,2,0,-1,-0.3,"[('late', -0.3)]",0,1,0
8702,Is It Too Late To Consider Buying Brady Corporation (NYSE:BRC)?,2,0,-1,-0.3,"[('late', -0.3)]",0,1,0
8703,Is Jazz Pharmaceuticals plc's (NASDAQ:JAZZ) CEO Paid At A Competitive Rate?,2,0,0,0.0,[],0,1,1
8704,Is Kerlink (EPA:ALKLK) Using Debt In A Risky Way?,2,0,0,0.0,[],-1,0,1
8705,Is Kite Realty Group Trust (KRG) A Good Stock To Buy?,2,0,1,0.7,"[('good', 0.7)]",1,0,0
8706,"Is Lands’ End, Inc. (LE) A Good Stock To Buy?",2,0,1,0.7,"[('good', 0.7)]",1,0,0
8707,Is Les Hôtels de Paris (EPA:HDP) Using Too Much Debt?,2,0,1,0.2,"[('much', 0.2)]",0,1,0
8708,Is Lexington Realty Trust (NYSE:LXP) A Good Stock To Buy?,2,0,1,0.7,"[('good', 0.7)]",1,0,0
8709,Is Liminal BioSciences (TSE:LMNL) Weighed On By Its Debt Load?,2,0,0,0.0,[],0,1,1
8710,"Is LSC Communications, Inc. (LKSD) Is Burning These Hedge Funds",2,0,0,0.0,[],0,1,1
8711,"Is Macy's, Inc.'s (NYSE:M) CEO Paid Enough Relative To Peers?",2,0,0,0.0,"[('enough', 0.0), ('relative', 0.0)]",1,0,1
8712,Is Masimo's Stock a Buy?,2,0,0,0.0,[],0,1,1
8713,Is Merck's Decision to Slim Down a Buying Opportunity?,2,0,-1,-0.15555555555555559,"[('down', -0.15555555555555559)]",-1,0,0
8714,Is Microsoft Teams Eating Slack Alive?,2,0,0,0.1,"[('alive', 0.1)]",0,1,1
8715,"Is MoneyGram International, Inc.'s (NASDAQ:MGI) CEO Paid At A Competitive Rate?",2,0,0,0.0,"[('international', 0.0)]",0,1,1
8716,Is New Oriental Education & Technology Group Inc. (NYSE:EDU) Trading At A 42% Discount?,2,0,1,0.13636363636363635,"[('new', 0.13636363636363635)]",0,1,0
8717,Is New Senior Investment Group Inc (SNR) A Good Stock To Buy?,2,0,1,0.41818181818181815,"[('new', 0.13636363636363635), ('good', 0.7)]",1,0,0
8718,Is Nicox (EPA:COX) Using Too Much Debt?,2,0,1,0.2,"[('much', 0.2)]",0,1,0
8719,Is Northern Graphite (CVE:NGC) In A Good Position To Deliver On Growth Plans?,2,0,1,0.7,"[('good', 0.7)]",1,0,0
8720,"Is Now An Opportune Moment To Examine First Solar, Inc. (NASDAQ:FSLR)?",2,0,1,0.25,"[('first', 0.25)]",0,1,0
8721,Is Now The Time To Look At Buying Avaya Holdings Corp. (NYSE:AVYA)?,2,0,0,0.0,[],0,1,1
8722,Is Now The Time To Look At Buying Brookdale Senior Living Inc. (NYSE:BKD)?,2,0,0,0.0,[],0,1,1
8723,"Is ONEOK, Inc.'s (NYSE:OKE) 20% ROE Better Than Average?",2,0,1,0.175,"[('better', 0.5), ('average', -0.15)]",1,0,0
8724,Is Orthofix International NV (OFIX) Going to Burn These Hedge Funds?,2,0,0,0.0,"[('international', 0.0)]",-1,0,1
8725,Is Otter Tail Corporation's (NASDAQ:OTTR) High P/E Ratio A Problem For Investors?,2,0,1,0.16,"[('high', 0.16)]",-1,0,0
8726,Is Pinnacle West Capital Corporation (NYSE:PNW) Worth US$86.8 Based On Its Intrinsic Value?,2,0,1,0.3,"[('worth', 0.3)]",0,1,0
8727,Is PPG Industries a Great Dividend Stock?,2,0,1,0.8,"[('great', 0.8)]",0,1,0
8728,Is Public Storage a Good Dividend Stock Buy?,2,0,1,0.35,"[('public', 0.0), ('good', 0.7)]",1,0,0
8729,"Is Qorvo, Inc.'s (NASDAQ:QRVO) 5.9% ROE Worse Than Average?",2,0,-1,-0.275,"[('worse', -0.4), ('average', -0.15)]",-1,0,0
8730,"Is Roan Resources, Inc. (ROAN) A Good Stock To Buy ?",2,0,1,0.7,"[('good', 0.7)]",1,0,0
8731,Is Sampo Oyj's (HEL:SAMPO) 10% ROE Better Than Average?,2,0,1,0.175,"[('better', 0.5), ('average', -0.15)]",1,0,0
8732,Is SFL Corporation Ltd.'s (NYSE:SFL) 8.2% ROE Worse Than Average?,2,0,-1,-0.275,"[('worse', -0.4), ('average', -0.15)]",-1,0,0
8733,Is Shopify Stock a Buy?,2,0,0,0.0,[],0,1,1
8734,"Is Sinclair Broadcast Group, Inc. (NASDAQ:SBGI) An Attractive Dividend Stock?",2,0,1,0.8,"[('attractive', 0.8)]",1,0,0
8735,Is Sistema Public Joint Stock Financial Corporation (MCX:AFKS) Trading At A 47% Discount?,2,0,0,0.0,"[('public', 0.0), ('financial', 0.0)]",0,1,1
8736,"Is Sonos, Inc. (NASDAQ:SONO) Trading At A 47% Discount?",2,0,0,0.0,[],0,1,1
8737,Is Southwest Airlines Co. (NYSE:LUV) A Smart Choice For Dividend Investors?,2,0,1,0.21428571428571427,"[('smart', 0.21428571428571427)]",1,0,0
8738,Is Spirit MTA REIT (SMTA) A Good Stock To Buy?,2,0,1,0.7,"[('good', 0.7)]",1,0,0
8739,Is Stamps.com a First-Class Investment Again?,2,0,0,0.0,[],0,1,1
8740,Is T. Rowe Price Institutional Africa&Mid-East (TRIAX) a Strong Mutual Fund Pick Right Now?,2,0,1,0.35952380952380947,"[('strong', 0.4333333333333333), ('right', 0.2857142857142857)]",1,0,0
8741,Is Taking Out That Personal Loan a Big Mistake?,2,0,0,0.0,"[('personal', 0.0), ('big', 0.0)]",0,1,1
8742,"Is Técnicas Reunidas, S.A. (BME:TRE) Expensive For A Reason? A Look At Its Intrinsic Value",2,0,-1,-0.5,"[('expensive', -0.5)]",-1,0,0
8743,Is The Qatar Blockade Coming To An End?,2,0,0,0.0,[],0,1,1
8744,"Is There An Opportunity With Altria Group, Inc.'s (NYSE:MO) 48% Undervaluation?",2,0,0,0.0,[],1,0,1
8745,"Is There An Opportunity With HealthEquity, Inc.'s (NASDAQ:HQY) 42% Undervaluation?",2,0,0,0.0,[],1,0,1
8746,Is This the Best Way to Invest in Outer Space?,2,0,1,1.0,"[('best', 1.0)]",0,1,0
8747,Is This the Hottest Sector for 2020?,2,0,0,0.0,[],0,1,1
8748,Is Tilray (NASDAQ:TLRY) Using Too Much Debt?,2,0,1,0.2,"[('much', 0.2)]",0,1,0
8749,Is Trump Preparing A New Iran Nuclear Deal?,2,0,1,0.13636363636363635,"[('new', 0.13636363636363635)]",0,1,0
8750,Is Welltower Inc. (WELL) A Good Stock To Buy?,2,0,1,0.7,"[('good', 0.7)]",1,0,0
8751,"Is Westwood Holdings Group, Inc. (WHG) A Good Stock To Buy?",2,0,1,0.7,"[('good', 0.7)]",1,0,0
8752,"Is WideOpenWest, Inc. (WOW) Going to Burn These Hedge Funds?",2,0,0,0.1,"[('wow', 0.1)]",-1,0,1
8753,Is Wolters Kluwer (AMS:WKL) Using Too Much Debt?,2,0,1,0.2,"[('much', 0.2)]",0,1,0
8754,"Is Xencor, Inc. (NASDAQ:XNCR) Trading At A 44% Discount?",2,0,0,0.0,[],0,1,1
8755,iShares International Dividend ETF: A Global Winner - Seeking Alpha,2,0,0,0.0,"[('international', 0.0), ('global', 0.0)]",0,1,1
8756,"Just in: $TSLA lol 

https://t.co/yHyKcKaB9z",2,0,1,0.8,"[('lol', 0.8)]",0,1,0
8757,Know This Before Buying Fluor Corporation (NYSE:FLR) For Its Dividend,2,0,0,0.0,[],0,1,1
8758,kr121 - That's What Analysts Think NIBE Industrier AB (publ) Is Worth After These Results,2,0,1,0.3,"[('worth', 0.3)]",0,1,0
8759,Latest Bitcoin Cash price and analysis (BCH to USD),2,0,1,0.5,"[('latest', 0.5)]",0,1,0
8760,Latest Bitcoin price and analysis (BTC to USD),2,0,1,0.5,"[('latest', 0.5)]",0,1,0
8761,LHC,2,0,0,0.0,[],0,1,1
8762,LHC.U,2,0,0,0.0,[],0,1,1
8763,LHC.W,2,0,0,0.0,[],0,1,1
8764,LJPC,2,0,0,0.0,[],0,1,1
8765,LKQ Has Large Option Traders' Attention After Big 2019 Run,2,0,1,0.10714285714285714,"[('large', 0.21428571428571427), ('big', 0.0)]",0,1,0
8766,LMPX,2,0,0,0.0,[],0,1,1
8767,LTRPB,2,0,0,0.0,[],0,1,1
8768,"Macy's, Coty, American Express: Stocks That Defined the Week #economy #MarketScreener https://t.co/ZvTalqviQm https://t.co/JqxjqEhOFU",2,0,0,0.0,"[('american', 0.0)]",-1,0,1
8769,Market Outlook Are Private Equity stocks losing their lustre? - CMC Markets,2,0,0,0.0,"[('private', 0.0)]",-1,0,1
8770,MEI Pharma Inc (NASDAQ:MEIP): Hedge Funds In Wait-and-See Mode,2,0,0,0.0,[],0,1,1
8771,"Monday will be the first chance for insiders to sell stock from Crowdstrike since June's IPO, but the CEO says his… https://t.co/tK5sTy39mg",2,0,1,0.25,"[('first', 0.25)]",0,1,0
8772,"More Is Needed To Break Through: Devon Energy Corporation (DVN), Analog Devices, Inc. (ADI) - TechnoRecorder",2,0,1,0.5,"[('more', 0.5)]",0,1,0
8773,"More Is Needed To Break Through: Suncor Energy Inc. (SU), NIKE, Inc. (NKE) - TechnoRecorder",2,0,1,0.5,"[('more', 0.5)]",0,1,0
8774,More records in store at the open,2,0,1,0.25,"[('more', 0.5), ('open', 0.0)]",0,1,0
8775,"Mueller Industries, Inc. (NYSE:MLI) Is Yielding 1.3% - But Is It A Buy?",2,0,0,0.0,[],1,0,1
8776,My No.1 High-Yield Stock for 2019 Has Returned 53% This Year,2,0,0,0.0,[],1,0,1
8777,"Myomo, Inc. (NYSEMKT:MYO): What Does Its Beta Value Mean For Your Portfolio?",2,0,-1,-0.3125,"[('mean', -0.3125)]",0,1,0
8778,"Nelnet, Inc. (NNI): Are Hedge Funds Right About This Stock?",2,0,1,0.2857142857142857,"[('right', 0.2857142857142857)]",0,1,0
8779,Never Mind Canada’s Bank Stocks as Traders Bet on Life Insurers,2,0,0,0.0,[],0,1,1
8780,New Frontier Corp (NFC): Hedge Funds Are Nibbling,2,0,1,0.13636363636363635,"[('new', 0.13636363636363635)]",-1,0,0
8781,"On 3/24 ScalpTrader took profits on remainder of $CVNA swing position for +90%, or +22 pts. Learn more and… https://t.co/d06pr24tdm",2,0,1,0.5,"[('more', 0.5)]",0,1,0
8782,One of the top-performing beauty stocks could surge after 'Kylie Jenner' makeover - CNBC,2,0,0,0.0,[],1,0,1
8783,One of the World's Best Investors Just Upped His Big Bet on Discovery,2,0,1,0.5,"[('best', 1.0), ('big', 0.0)]",1,0,0
8784,One Thing To Remember About The Silicon Motion Technology Corporation (NASDAQ:SIMO) Share Price,2,0,0,0.0,[],0,1,1
8785,"One week in, Netflix's stock is weathering Disney+",2,0,0,0.0,[],-1,0,1
8786,"Opiant Pharmaceuticals, Inc. (OPNT): Hedge Funds Watching From Afar",2,0,0,0.0,[],0,1,1
8787,Oslo Børs VPS : - CLOSING PRICES OBOSX FUTURES #OsloBørsVPS #Stock #MarketScreener https://t.co/vUWiGP6iQm https://t.co/LVf95ZgGNq,2,0,0,0.0,[],0,1,1
8788,Oslo Børs VPS : Rate Fixing NO0010861081 2019-11-25 #OsloBørsVPS #Stock #MarketScreener https://t.co/OGI4mBP5KS https://t.co/tUUsDtTork,2,0,0,0.0,[],0,1,1
8789,Ovaro Kiinteistösijoitus Oyj: OMIEN OSAKKEIDEN HANKINTA 10.12.2019 #Stock #MarketScreener https://t.co/59gn07LnmQ https://t.co/LdTZuTZVtM,2,0,0,0.0,[],0,1,1
8790,Patience With Aurora Cannabis Will Pay Off in 2020,2,0,0,0.0,[],1,0,1
8791,PECK,2,0,0,0.0,[],0,1,1
8792,Penny Stocks On Robinhood To Watch On Monday - Penny Stocks,2,0,0,0.0,[],0,1,1
8793,"Question on the transportation index $XTN $DJT 

Is the index not as relevant as it used to be with all the new mod… https://t.co/dyPpSbENfO",2,0,1,0.2681818181818182,"[('relevant', 0.4), ('new', 0.13636363636363635)]",0,1,0
8794,Race Oncology : Expiry of Unlisted Options #RaceOncology #Stock #MarketScreener https://t.co/ZWZCYs16Ih https://t.co/OFJXFQ2XL8,2,0,0,0.0,[],0,1,1
8795,Read This Before You Buy The Marcus Corporation (NYSE:MCS) Because Of Its P/E Ratio,2,0,0,0.0,[],0,1,1
8796,"Read This Before You Buy Twitter, Inc. (NYSE:TWTR) Because Of Its P/E Ratio",2,0,0,0.0,[],0,1,1
8797,"Really starting to like the recent pullback in $HD .... showing hints of ""seller exhaustion"" down here ... look for… https://t.co/yYSKHVPq0x",2,0,0,-0.051851851851851864,"[('really_starting', 0.0), ('recent', 0.0), ('down', -0.15555555555555559)]",-1,0,1
8798,"RECAP 11/22 Chatter:
$SQ + $JPM
$VHC - $AAPL patent award vacated
$FLOW + Unit sale to $APO
$X + Increases prices… https://t.co/Rnyo55slwT",2,0,0,0.0,[],1,0,1
8799,"RECAP 12/10 Chatter:
$HOG + Vague Chatter
$IBM + Starboard
$FIT - $GOOGL Deal DOJ Probe
$TEN + $APO Powertrain Bid… https://t.co/Lq97sF4HGj",2,0,0,-0.033333333333333326,"[('vague', -0.5), ('fit', 0.4), ('ten', 0.0)]",0,1,1
8800,REITIR: Fallið frá sölu á Fosshálsi 5-11. #Stock #MarketScreener https://t.co/izsDnTF8Wh https://t.co/CmUfCaaCFh,2,0,0,0.0,[],0,1,1
8801,"rolled $SMG Feb 115 calls up to 120, taking out $3.50",2,0,0,0.0,[],0,1,1
8802,"Roughed-up telecom bounced yesterday, but JPMorgan almost no equity value",2,0,0,0.0,[],1,0,1
8803,"Safety Insurance Group, Inc. (SAFT): Are Hedge Funds Right About This Stock?",2,0,1,0.2857142857142857,"[('right', 0.2857142857142857)]",0,1,0
8804,Sarah Ketterer Buys 5 Stocks in 3rd Quarter,2,0,0,0.0,"[('3rd', 0.0)]",0,1,1
8805,SBFGP,2,0,0,0.0,[],0,1,1
8806,Seeing 15 minute indices ETF's getting a small bounce off the lows. Observation only,2,0,-1,-0.125,"[('small', -0.25), ('only', 0.0)]",1,0,0
8807,Sensient Technologies (NYSE:SXT) Has A Somewhat Strained Balance Sheet,2,0,0,0.0,[],-1,0,1
8808,shhh..Muddy probably already covered.,2,0,0,0.0,[],0,1,1
8809,"Short trading day for me guys, im heading to Spain this afternoon, specifically to Coruna. It is the site of the Ro… https://t.co/ad0ysLn93G",2,0,0,0.0,"[('short', 0.0)]",0,1,1
8810,Should I Buy or Sell Tesla Stock Right Now?,2,0,1,0.2857142857142857,"[('right', 0.2857142857142857)]",0,1,0
8811,"Should Income Investors Look At National Bankshares, Inc. (NASDAQ:NKSH) Before Its Ex-Dividend?",2,0,0,0.0,[],0,1,1
8812,"Should We Be Delighted With Delta Air Lines, Inc.'s (NYSE:DAL) ROE Of 31%?",2,0,1,0.7,"[('delighted', 0.7)]",-1,0,0
8813,"Should We Be Delighted With Huntington Ingalls Industries, Inc.'s (NYSE:HII) ROE Of 36%?",2,0,1,0.7,"[('delighted', 0.7)]",-1,0,0
8814,Should We Worry About Bryn Mawr Bank Corporation's (NASDAQ:BMTC) P/E Ratio?,2,0,0,0.0,[],0,1,1
8815,Should We Worry About Monster Beverage Corporation's (NASDAQ:MNST) P/E Ratio?,2,0,0,0.0,[],0,1,1
8816,"Should You Avoid Columbia Financial, Inc. (CLBK)?",2,0,0,0.0,"[('financial', 0.0)]",0,1,1
8817,Should You Avoid Ituran Location and Control Ltd. (ITRN)?,2,0,0,0.0,[],0,1,1
8818,Should You Avoid Moneygram International Inc (MGI)?,2,0,0,0.0,"[('international', 0.0)]",0,1,1
8819,Should You Be Adding Sterling Bancorp (Southfield MI) (NASDAQ:SBT) To Your Watchlist Today?,2,0,0,0.0,[],0,1,1
8820,Should You Be Concerned About CVS Health Corporation's (NYSE:CVS) ROE?,2,0,0,0.0,[],0,1,1
8821,"Should You Be Concerned About GSI Technology, Inc.'s (NASDAQ:GSIT) Historical Volatility?",2,0,0,0.0,"[('historical', 0.0)]",0,1,1
8822,Should You Be Impressed By Masimo Corporation's (NASDAQ:MASI) ROE?,2,0,1,1.0,"[('impressed', 1.0)]",0,1,0
8823,Should You Be Pleased About The CEO Pay At American States Water Company's (NYSE:AWR),2,0,1,0.25,"[('pleased', 0.5), ('american', 0.0)]",0,1,0
8824,"Should You Be Pleased About The CEO Pay At F5 Networks, Inc.'s (NASDAQ:FFIV)",2,0,1,0.5,"[('pleased', 0.5)]",0,1,0
8825,Should You Be Tempted To Sell Ecolab Inc. (NYSE:ECL) Because Of Its P/E Ratio?,2,0,0,0.0,[],0,1,1
8826,Should You Be Worried About ON Semiconductor Corporation's (NASDAQ:ON) 6.4% Return On Equity?,2,0,0,0.0,[],1,0,1
8827,Should You Buy Columbia Banking System Inc (COLB)?,2,0,0,0.0,[],0,1,1
8828,Should You Buy Ecopetrol S.A. (EC)?,2,0,0,0.0,[],0,1,1
8829,"Should You Buy Lee Enterprises, Incorporated (LEE)?",2,0,0,0.0,[],0,1,1
8830,Should You Buy NVIDIA Stock At Its Current Valuation?,2,0,0,0.0,"[('current', 0.0)]",0,1,1
8831,Should You Buy Two Harbors Investment Corp (TWO)?,2,0,0,0.0,[],0,1,1
8832,Should You Buy Uber Now?,2,0,0,0.0,[],0,1,1
8833,Should You Investigate STERIS plc (NYSE:STE) At US$149?,2,0,0,0.0,[],0,1,1
8834,Should You Think About Buying Cintas Corporation (NASDAQ:CTAS) Now?,2,0,0,0.0,[],0,1,1
8835,"Should You Think About Buying NV5 Global, Inc. (NASDAQ:NVEE) Now?",2,0,0,0.0,"[('global', 0.0)]",0,1,1
8836,"Should You Worry About AcelRx Pharmaceuticals, Inc.'s (NASDAQ:ACRX) CEO Salary Level?",2,0,0,0.0,[],0,1,1
8837,Should You Worry About Elia System Operator SA’s (EBR:ELI) ROCE?,2,0,0,0.0,[],0,1,1
8838,Should You Worry About Helen of Troy Limited's (NASDAQ:HELE) CEO Pay?,2,0,0,-0.07142857142857142,"[('limited', -0.07142857142857142)]",0,1,1
8839,Should You Worry About Lightbridge Corporation's (NASDAQ:LTBR) CEO Pay Cheque?,2,0,0,0.0,[],0,1,1
8840,Siebert Financial : Hammering Away #SiebertFinancial #Stock #MarketScreener https://t.co/1Q6nzRKtdD https://t.co/ow4jAYrC4Z,2,0,0,0.0,"[('financial', 0.0)]",0,1,1
8841,Siebert Financial : Where there's a will&hellip; #SiebertFinancial #Stock #MarketScreener https://t.co/VxnmOhonJU https://t.co/YUOaI40zop,2,0,0,0.0,"[('financial', 0.0)]",0,1,1
8842,Smart Beta ETFs: A Marriage Between Active and Passive,2,0,0,0.04047619047619047,"[('smart', 0.21428571428571427), ('active', -0.13333333333333333)]",0,1,1
8843,Specialized ETFs may end up owning half of some companies' total shares one day soon. Here's a test case for what t... https://t.co/T1OcEulURv,2,0,0,-0.08333333333333333,"[('half', -0.16666666666666666), ('total', 0.0)]",0,1,1
8844,Stakes For Bitcoin Are Highest Since The 2017 Bubble,2,0,0,0.0,[],1,0,1
8845,"Stock Market Update: Apple trades in-line with broad market, but other FAANG stocks gain",2,0,0,-0.03125,"[('broad', 0.0625), ('other', -0.125)]",1,0,1
8846,Stock Values in Johannesburg So Low They’re Tough to Resist,2,0,-1,-0.19444444444444445,"[('low', 0.0), ('tough', -0.3888888888888889)]",-1,0,0
8847,"Stocks - Tiffany, Disney, Tesla Rise Premarket; Uber Falls",2,0,0,0.0,[],1,0,1
8848,Stocks That Hit 52-Week Highs On Tuesday,2,0,0,0.0,[],1,0,1
8849,"Stocks To Watch: Aster DM Health, AU Small Finance Bank, RIL, Sun Pharma",2,0,-1,-0.25,"[('small', -0.25)]",0,1,0
8850,"Stocks to Watch: Facebook, Bed Bath and Beyond, Unilever, Fiat Chrysler, Netflix",2,0,0,0.0,[],0,1,1
8851,TA Page SetUps: Slack $WORK: Dip-buying post-earnings could be an early read into a possible supply/demand shift-- https://t.co/v6W481eUIm,2,0,0,0.05,"[('early', 0.1), ('possible', 0.0)]",0,1,1
8852,Taking A Look At OHB SE's (ETR:OHB) ROE,2,0,0,0.0,[],0,1,1
8853,"Taxable FI, equity funds attract most inflows last week: Refinitiv Lipper",2,0,1,0.25,"[('most', 0.5), ('last', 0.0)]",0,1,0
8854,"Tesla's surge inspires fans to buy, skeptics to dig in, drives fear of missing out - Reuters",2,0,-1,-0.2,"[('missing', -0.2)]",1,0,0
8855,The 5 Best Finance Stocks of the Decade,2,0,1,1.0,"[('best', 1.0)]",0,1,0
8856,The 5 Best Tech Stocks of the Decade,2,0,1,1.0,"[('best', 1.0)]",0,1,0
8857,The Best Dividend Stocks Smart Investors Can Buy Right Now - Seeking Alpha,2,0,1,0.5,"[('best', 1.0), ('smart', 0.21428571428571427), ('right', 0.2857142857142857)]",0,1,0
8858,"The shoe fits, but can $FL stay that way https://t.co/tStUp4wtuM",2,0,0,0.0,[],0,1,1
8859,These Hedge Funds Snapped Up AVX Corporation (AVX) Before Q4 Rally,2,0,0,0.0,[],-1,0,1
8860,These Were the 5 Best Solar Stocks of 2019,2,0,1,1.0,"[('best', 1.0)]",0,1,0
8861,Third times the charm? $HPQ $XRX https://t.co/7qnFpf7Taj,2,0,0,0.0,"[('third', 0.0)]",0,1,1
8862,"This Invisible Tech Stock Threatens Amazon with 800,000+ Online Stores",2,0,0,0.0,[],-1,0,1
8863,This Ultra-High-Yield Stock's Numbers Are Better Than They Look,2,0,1,0.5,"[('better', 0.5)]",1,0,0
8864,Thomson Resources : Becoming a substantial holder #ThomsonResources #Stock #MarketScreener https://t.co/wbm8bQsVNp https://t.co/HdE0V6lSnl,2,0,1,0.45,"[('becoming', 0.45)]",0,1,0
8865,Three Black Friday Dividend ETF Deals. Keep reading: https://t.co/m4ZCFgZ3WV #stockmarket #markets #investing,2,0,-1,-0.16666666666666666,"[('black', -0.16666666666666666)]",0,1,0
8866,took $PANW #4,2,0,0,0.0,[],0,1,1
8867,took $PLAY #4,2,0,0,0.0,[],0,1,1
8868,Took some $SLS for tomorrow,2,0,0,0.0,[],0,1,1
8869,Top and Flop ETFs of Last Week,2,0,1,0.25,"[('top', 0.5), ('last', 0.0)]",0,1,0
8870,Top Insider Buys Highlight for the Week of Dec. 13,2,0,1,0.5,"[('top', 0.5)]",0,1,0
8871,Top stock picks for 2020: The best of the biggest https://t.co/QDI9PQJdzo,2,0,1,0.75,"[('top', 0.5), ('best', 1.0)]",0,1,0
8872,Transenterix Inc (TRXC): Are Hedge Funds Right About This Stock?,2,0,1,0.2857142857142857,"[('right', 0.2857142857142857)]",0,1,0
8873,US$51.00 - That's What Analysts Think Grubhub Inc. Is Worth After These Results,2,0,1,0.3,"[('worth', 0.3)]",0,1,0
8874,Value Investor Bill Miller’s New Stock Picks,2,0,1,0.13636363636363635,"[('new', 0.13636363636363635)]",0,1,0
8875,"VIDEO☞ https://t.co/sqsajlr4gl Stock Market Analysis 11/22/19
$SPY $QQQ $IWM $XLF $SMH $IBB $AAPL $C $BAC #AVWAP",2,0,0,0.0,[],0,1,1
8876,Waitr Holdings Inc. (WTRH) Is Burning These Hedge Funds,2,0,0,0.0,[],0,1,1
8877,Wall Street's 7 Highest-Rated Stocks to Buy,2,0,0,0.0,[],0,1,1
8878,WBK,2,0,0,0.0,[],0,1,1
8879,We're A Little Worried About Graphite One's (CVE:GPH) Cash Burn Rate,2,0,-1,-0.1875,"[('little', -0.1875)]",-1,0,0
8880,"Were Hedge Funds Right About Piling Into PlayAGS, Inc. (AGS)?",2,0,1,0.2857142857142857,"[('right', 0.2857142857142857)]",0,1,0
8881,We're Keeping An Eye On Entera Bio's (NASDAQ:ENTX) Cash Burn Rate,2,0,0,0.0,[],0,1,1
8882,We're Keeping An Eye On MOGU's (NYSE:MOGU) Cash Burn Rate,2,0,0,0.0,[],0,1,1
8883,We're Keeping An Eye On Riot Blockchain's (NASDAQ:RIOT) Cash Burn Rate,2,0,0,0.0,[],0,1,1
8884,We're Keeping An Eye On Sangamo Therapeutics's (NASDAQ:SGMO) Cash Burn Rate,2,0,0,0.0,[],0,1,1
8885,We're Not Worried About MediciNova's (NASDAQ:MNOV) Cash Burn,2,0,0,0.0,[],-1,0,1
8886,What a day. $SPY $ANET $SAGE $TCCO https://t.co/0fdjJRmy2S,2,0,0,0.0,[],0,1,1
